chembl_id,pref_name,n_moa_rows,moa_actions,moa_text,moa_target_chembl_ids,n_assay_rows,n_unique_assays,n_unique_targets_assayed,has_moa,has_assay,n_unique_targets,target_chembl_ids,target_descriptions,target_uniprot_ids,n_unique_pathways,pathways,has_target_info,has_pathway_info
CHEMBL448,PENTOBARBITAL,1.0,POSITIVE ALLOSTERIC MODULATOR,GABA-A receptor; anion channel positive allosteric modulator,CHEMBL2093872,1.0,0.0,0.0,True,True,1.0,CHEMBL2093872,,,0.0,,True,False
CHEMBL1271,PENTOLINIUM,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL628,PENTOXIFYLLINE,2.0,ANTAGONIST; INHIBITOR,"Adenosine A2 receptor antagonist; 3',5'-cyclic phosphodiesterase inhibitor",CHEMBL2094257; CHEMBL2363066,2.0,2.0,2.0,True,True,4.0,CHEMBL2094257; CHEMBL220; CHEMBL2363066; CHEMBL255,Adenosine receptor A2b; Acetylcholinesterase,P29275; P22303,1.0,map00564  Glycerophospholipid metabolism,True,True
CHEMBL139367,PERAMIVIR ANHYDROUS,1.0,,,,25.0,24.0,8.0,True,True,8.0,CHEMBL1287610; CHEMBL1667684; CHEMBL1667686; CHEMBL1795169; CHEMBL2051; CHEMBL3377; CHEMBL6015; CHEMBL6135,Neuraminidase,P03468; P03474; B4URF0; Q9IGQ6; P03470; A5Z252; P03471; C4LRQ6,1.0,map00511  Other glycan degradation;map00600  Sphingolipid metabolism;map01100  Metabolic pathways,True,True
CHEMBL4760928,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL4303228,PERETINOIN,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL2104877,PERFLUAMINE,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL1200866,PERFLUBRON,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL531,PERGOLIDE,1.0,,,,89.0,73.0,26.0,True,True,26.0,CHEMBL1833; CHEMBL1867; CHEMBL1916; CHEMBL1941; CHEMBL1942; CHEMBL2056; CHEMBL214; CHEMBL217; CHEMBL219; CHEMBL223; CHEMBL224; CHEMBL225; CHEMBL229; CHEMBL231; CHEMBL234; CHEMBL240; CHEMBL273; CHEMBL289; CHEMBL3138; CHEMBL315; CHEMBL319; CHEMBL3371; CHEMBL339; CHEMBL3459; CHEMBL3998; CHEMBL6152,D(2) dopamine receptor; D(3) dopamine receptor; 5-hydroxytryptamine receptor 1A; D(1A) dopamine receptor; Voltage-gated inwardly rectifying potassium channel KCNH2; Alpha-1A adrenergic receptor; Alpha-1B adrenergic receptor; Alpha-1D adrenergic receptor; Alpha-2A adrenergic receptor; Alpha-2B adrenergic receptor; Alpha-2C adrenergic receptor; Cytochrome P450 2D6; 5-hydroxytryptamine receptor 1B; 5-hydroxytryptamine receptor 2A; 5-hydroxytryptamine receptor 2B; 5-hydroxytryptamine receptor 2C; 5-hydroxytryptamine receptor 6; Alpha-synuclein; Histamine H2 receptor; Histamine H1 receptor; D(4) dopamine receptor,P14416; P35462; P08908; P61169; P20288; P21728; Q12809; P43140; P15823; P25100; P08913; P18089; P18825; P10635; P19327; P28564; P28223; P41595; P28335; P50406; P19020; P37840; P25021; P35348; P35367; P21917,0.0,,True,False
CHEMBL75880,PERHEXILINE,1.0,,,,28.0,22.0,15.0,True,True,15.0,CHEMBL1821; CHEMBL1841; CHEMBL203; CHEMBL2035; CHEMBL211; CHEMBL214; CHEMBL216; CHEMBL222; CHEMBL238; CHEMBL240; CHEMBL245; CHEMBL287; CHEMBL289; CHEMBL4616; CHEMBL4644,Voltage-gated inwardly rectifying potassium channel KCNH2; Sodium-dependent noradrenaline transporter; Cytochrome P450 2D6; Muscarinic acetylcholine receptor M1; Muscarinic acetylcholine receptor M3; Muscarinic acetylcholine receptor M4; Muscarinic acetylcholine receptor M5; Epidermal growth factor receptor; Tyrosine-protein kinase Fyn; Sigma non-opioid intracellular receptor 1; Sodium-dependent dopamine transporter; Growth hormone secretagogue receptor type 1; Melanocortin receptor 3; Muscarinic acetylcholine receptor M2; 5-hydroxytryptamine receptor 1A,Q12809; P23975; P10635; P11229; P20309; P08173; P08912; P00533; P06241; Q99720; Q01959; Q92847; P41968; P08172; P08908,0.0,,True,False
CHEMBL372764,PERIFOSINE,1.0,,,,13.0,13.0,4.0,True,True,4.0,CHEMBL260; CHEMBL2916; CHEMBL4282; CHEMBL6195,RAC-alpha serine/threonine-protein kinase; Mitogen-activated protein kinase 14; Ubiquitin carboxyl-terminal hydrolase isozyme L3; Telomerase reverse transcriptase,P31749; Q16539; P15374; O14746,0.0,,True,False
CHEMBL236687,PERILLYL ALCOHOL,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL1581,PERINDOPRIL,1.0,,,,2.0,2.0,1.0,True,True,1.0,CHEMBL1808,Angiotensin-converting enzyme,P12821,0.0,,True,False
CHEMBL1201368,PERINDOPRILAT,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL1472975,PEROSPIRONE,1.0,,,,12.0,12.0,12.0,True,True,12.0,CHEMBL1867; CHEMBL2056; CHEMBL2069; CHEMBL211; CHEMBL214; CHEMBL222; CHEMBL228; CHEMBL229; CHEMBL233; CHEMBL234; CHEMBL238; CHEMBL240,D(1A) dopamine receptor; Voltage-gated inwardly rectifying potassium channel KCNH2; Sodium-dependent dopamine transporter; Sodium-dependent noradrenaline transporter; Sodium-dependent serotonin transporter; Alpha-2A adrenergic receptor; Mu-type opioid receptor; 5-hydroxytryptamine receptor 1A; D(3) dopamine receptor; Muscarinic acetylcholine receptor M2; Thromboxane A2 receptor; Alpha-1A adrenergic receptor,P21728; Q12809; Q01959; P23975; P31645; P08913; P35372; P08908; P35462; P08172; P21731; P35348,0.0,,True,False
CHEMBL567,PERPHENAZINE,1.0,ANTAGONIST,Dopamine D2 receptor antagonist,CHEMBL217,34.0,33.0,30.0,True,True,30.0,CHEMBL1293267; CHEMBL1628481; CHEMBL1697658; CHEMBL1784; CHEMBL1833; CHEMBL1867; CHEMBL1916; CHEMBL1942; CHEMBL210; CHEMBL214; CHEMBL217; CHEMBL224; CHEMBL225; CHEMBL228; CHEMBL229; CHEMBL231; CHEMBL234; CHEMBL237; CHEMBL238; CHEMBL240; CHEMBL289; CHEMBL3155; CHEMBL3259470; CHEMBL3356; CHEMBL3359; CHEMBL3577; CHEMBL3714081; CHEMBL4843; CHEMBL5646; CHEMBL5652,D(2) dopamine receptor; 5-hydroxytryptamine receptor 7; Pleiotropic ABC efflux transporter of multiple drugs; Cytochrome P450 1A2; Cytochrome P450 2D6; Voltage-gated inwardly rectifying potassium channel KCNH2; Aldehyde dehydrogenase 1A1; Sodium-dependent dopamine transporter; Kappa-type opioid receptor; 5-hydroxytryptamine receptor 2C; Alpha-1A adrenergic receptor; Alpha-2B adrenergic receptor; Alpha-2C adrenergic receptor; Sodium-dependent serotonin transporter; 5-hydroxytryptamine receptor 2A; D(3) dopamine receptor; Histamine H1 receptor; 5-hydroxytryptamine receptor 1A; 5-hydroxytryptamine receptor 2B; Alpha-2A adrenergic receptor; Beta-2 adrenergic receptor; Apelin receptor; CX3C chemokine receptor 1; fMet-Leu-Phe receptor; N-formyl peptide receptor 3; Glucagon-like peptide 1 receptor; Glucose-dependent insulinotropic receptor; G-protein coupled receptor 183; G-protein coupled receptor 35; Psychosine receptor,P14416; P34969; P33302; P05177; P10635; Q12809; P00352; Q01959; P41145; P28335; P35348; P18089; P18825; P31645; P28223; P35462; P35367; P08908; P41595; P08913; P07550; P35414; P49238; P21462; P25089; P43220; Q8TDV5; P32249; Q9HC97; Q8IYL9,2.0,"map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments; map00310  Lysine degradation;map00330  Arginine and proline metabolism;map00410  beta-Alanine metabolism;map01100  Metabolic pathways;map01120  Microbial metabolism in diverse environments;map00622  Xylene degradation;map00623  Toluene degradation;map00627  Aminobenzoate degradation;map00010  Glycolysis / Gluconeogenesis;map00053  Ascorbate and aldarate metabolism;map00071  Fatty acid degradation;map00280  Valine, leucine and isoleucine degradation;map00340  Histidine metabolism;map00380  Tryptophan metabolism;map00561  Glycerolipid metabolism;map00620  Pyruvate metabolism;map00625  Chloroalkane and chloroalkene degradation;map00770  Pantothenate and CoA biosynthesis;map00903  Limonene degradation;map00981  Insect hormone biosynthesis;map01110  Biosynthesis of secondary metabolites;map00830  Retinol metabolism",True,True
