chembl_id,compound_name,canonical_smiles,max_phase,withdrawn_flag,therapeutic_flag,total_score,tier,n_matches,n_target,n_moa,n_pathway,n_specific,n_oxidative,top_node,top_match_type,top_match_score,matched_nodes,short_rationale,best_pchembl,median_pchembl,n_unique_targets_assayed,moa_text,moa_actions,score_node_ER_proteostasis,score_node_TRPML1/MCOLN1,score_node_autophagy_flux,score_node_lysosomal_trafficking_M6P,score_node_mTORC1,score_node_oxidative_stress,score_node_trehalose_AKT_TFEB
CHEMBL1200973,ESTRADIOL CYPIONATE,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.42,5.78,5.0,Estrogen receptor alpha agonist,AGONIST,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1201196,SERTACONAZOLE,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.7,5.45,17.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1201213,ISOETHARINE,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.18,5.51,4.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1201303,PYRVINIUM,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.0,5.52,26.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL12014,HARMAN,Cc1nccc2c1[nH]c1ccccc12,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.54,5.300000000000001,6.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1201784,HEXAMINOLEVULINATE,CCCCCCOC(=O)CCC(=O)CN,4.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",5.03,5.03,1.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1201794,RIBOFLAVIN 5'-PHOSPHATE,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.05,5.484999999999999,4.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1206690,PARECOXIB,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.3,8.3,1.0,Cyclooxygenase-2 inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL121,ROSIGLITAZONE,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,4.0,1.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.64,7.0,17.0,Peroxisome proliferator-activated receptor gamma agonist,AGONIST,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL12131,CLOSANTEL,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,2.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.27,5.745,23.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1214141,GNF-7,Cc1ccc(Nc2ncc3c(n2)N(C)C(=O)N(c2cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc2C)C3)cn1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.01,7.72,7.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL121626,TOLFENAMIC ACID,Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,2.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.1,5.675,10.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1219,RABEPRAZOLE,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.54,5.49,14.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1221,SULCONAZOLE,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.8,5.695,33.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1224,ACRIVASTINE,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.77,5.64,5.0,Histamine H1 receptor antagonist,ANTAGONIST,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1228,OXYPHENBUTAZONE ANHYDROUS,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,4.0,1.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.52,7.314999999999999,2.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1229517,VEMURAFENIB,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.68,7.235,23.0,Serine/threonine-protein kinase B-raf inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1229592,WZ-4002,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",10.4,7.619999999999999,20.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1230165,SILMITASERTIB,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,2.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.66,7.39,53.0,Casein kinase II alpha inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1230714,K02288,COc1cc(-c2cc(-c3cccc(O)c3)cnc2N)cc(OC)c1OC,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.96,6.28,4.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1235103,PPY-A,COc1ccccc1-c1c[nH]c2ncc(-c3cncc(C(=O)N(C)C)c3)cc12,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.7,7.7,1.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1235786,Mps1-IN-1,COc1cc(N2CCC(O)CC2)ccc1Nc1cc(Nc2ccccc2S(=O)(=O)C(C)C)c2cc[nH]c2n1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.68,6.19,13.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1236107,SGX-523,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,1.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.72,5.72,9.0,Hepatocyte growth factor receptor inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1236620,KH-CB19,CCOC(=O)c1c(/C(C#N)=C\N)c2ccc(Cl)c(Cl)c2n1C,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.55,7.279999999999999,6.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1236904,CCT137690,Cc1cc(CN2CCN(c3c(Br)cnc4nc(-c5ccc(N6CCN(C)CC6)cc5)[nH]c34)CC2)no1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.92,6.67,3.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1240885,CGP-57380,Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.47,5.8,10.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1254682,LEVALLORPHAN,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.32,8.77,4.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1256672,CV-1808,Nc1nc(Nc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.04,6.23,4.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1257051,TEDIZOLID,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,3.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",5.24,5.15,2.0,Bacterial 70S ribosome inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1257423,GNF-5,O=C(NCCO)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.77,6.2,2.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL126,LINEZOLID,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.8,5.16,5.0,Bacterial 70S ribosome inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL126077,INDIRUBIN-3-MONOXIME,O=Nc1c(-c2c(O)[nH]c3ccccc23)[nH]c2ccccc12,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.75,7.0,14.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1262,OXICONAZOLE,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.4,5.57,30.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL127516,BUTAMBEN,CCCCOC(=O)c1ccc(N)cc1,4.0,1.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.5,5.609999999999999,4.0,Transient receptor potential cation channel subfamily V member 4 inhibitor; Transient receptor potential cation channel subfamily A member 1 inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1287854,ruxolitinib-(S),N#CC[C@@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.3,8.3,1.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1289926,AXITINIB,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",10.7,6.14,109.0,Vascular endothelial growth factor receptor inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1293,BETA CAROTENE,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,4.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",5.28,5.1850000000000005,1.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1297,FENOPROFEN,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.84,6.33,1.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1310336,ML193,Cc1cc(C)c2nc(-c3ccccn3)cc(C(=O)Nc3ccc(S(=O)(=O)Nc4onc(C)c4C)cc3)c2c1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.87,5.56,4.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1316,CARPROFEN,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.28,6.99,4.0,Cyclooxygenase-2 inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL13178,PRAVADOLINE,COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1,2.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.34,5.5,3.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1317823,AH6809,CC(C)Oc1ccc2c(=O)c3cc(C(=O)O)ccc3oc2c1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",5.94,5.92,4.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1321,PROCARBAZINE,CNNCc1ccc(C(=O)NC(C)C)cc1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.52,5.8100000000000005,4.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1324,TOLCAPONE,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,4.0,1.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.04,6.19,13.0,Catechol O-methyltransferase inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1337,NITISINONE,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.43,7.4,3.0,4-hydroxyphenylpyruvate dioxygenase inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL135,ESTRADIOL,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",11.0,8.89,24.0,Estrogen receptor alpha agonist,AGONIST,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1358485,BIBU-1361,CCN(CC)CC1CCN(c2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.52,7.529999999999999,2.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL136800,CX516,O=C(c1ccc2nccnc2c1)N1CCCCC1,2.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.0,7.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL13698,BU-224,c1ccc2nc(C3=NCCN3)ccc2c1,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.8,5.31,4.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1372341,PIRENOXINE,O=C(O)c1cc(O)c2c3nc4ccccc4oc-3cc(=O)c2n1,2.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.14,5.609999999999999,12.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1378024,PROTIONAMIDE,CCCc1cc(C(N)=S)ccn1,3.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",5.35,5.35,1.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL139,DICLOFENAC,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.52,7.135,16.0,Cyclooxygenase inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1397,POSACONAZOLE,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.75,6.88,8.0,Cytochrome P450 51 inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1397270,Ro-08-2750,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C)c2cc1C=O,,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.28,5.73,3.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL140,CURCUMIN,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,3.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",9.68,5.475,64.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1401,NITAZOXANIDE,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.51,5.18,30.0,Pyruvate:ferredoxin oxidoreductase inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL142652,PICEID,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,2.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",5.51,5.4350000000000005,2.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1430,PENICILLAMINE,CC(C)(S)[C@@H](N)C(=O)O,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",6.08,6.0600000000000005,1.0,Copper chelating agent,CHELATING AGENT,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1437,NOREPINEPHRINE,NC[C@H](O)c1ccc(O)c(O)c1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.92,6.43,24.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1440,TETRACYCLINE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",5.22,5.15,2.0,Bacterial 70S ribosome inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1441,ETHIONAMIDE,CCc1cc(C(N)=S)ccn1,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",5.4,5.4,1.0,Enoyl-[acyl-carrier-protein] reductase inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL1448,NICLOSAMIDE,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,4.0,0.0,1.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",7.55,5.835,11.0,DNA inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL145,CAFFEIC ACID,O=C(O)/C=C/c1ccc(O)c(O)c1,3.0,0.0,0.0,0.5,Low,1,0,0,1,0,1,oxidative_stress,pathway,0.5,oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node oxidative_stress.",8.0,5.47,23.0,,,0.0,0.0,0.0,0.0,0.0,0.5,0.0
